mission_id,timestamp,elapsed_min,mission_phase,RPM,MAP_hPa,m_dot_a_kg_s,m_dot_f_kg_s,m_dot_f_bank1_kg_s,m_dot_f_bank2_kg_s,Q_fuel_L_s,AFR_actual,phi_equivalence_ratio,EGT_avg_C,EGT_cyl1_C,EGT_cyl2_C,EGT_cyl3_C,EGT_cyl4_C,Delta_EGT_cross_C,CHT_C,Delta_CHT_ambient_C,Oil_Temp_C,Oil_Pressure_bar,Oil_Viscosity_Pa_s,Ratio_Lube,H_lube,Vib_f0_Hz,Vib_fcam_Hz,Vib_ffire_Hz,Vib_fgear_Hz,Vib_Amp_Total_g,Vib_Amp_f0_g,Vib_Amp_fcam_g,Vib_Amp_ffire_g,Health_Index,injected_fault_type,Rate_of_Rise_CHT_C_per_min,RPM_instability_std
1,2026-01-02 01:16:00,76,Cruise_Loiter,5188.7,782.74,0.04092,0.0031,0.00155,0.00155,0.00422,13.2,1.114,740.7,738.9,743.5,741.8,738.5,5.1,84.91,88.1,76.12,4.886,0.038051,12840767.05,12840767.05,86.48,43.24,172.96,3718.55,0.837,0.309,0.111,0.705,1.0,none,2.42,18.28
1,2026-01-02 01:17:00,77,Cruise_Loiter,5228.6,782.74,0.04112,0.003115,0.001558,0.001558,0.00424,13.2,1.114,740.7,734.7,747.7,741.0,739.4,13.0,83.46,86.11,76.13,4.911,0.038043,12910177.93,12910177.93,87.14,43.57,174.29,3747.17,0.823,0.312,0.135,0.678,1.0,none,-1.45,18.82
1,2026-01-02 01:18:00,78,Cruise_Loiter,5186.6,782.74,0.04067,0.003081,0.00154,0.00154,0.0042,13.2,1.114,740.7,744.5,739.3,736.9,742.1,7.6,77.45,78.75,75.95,4.908,0.038309,12810676.01,12810676.01,86.44,43.22,172.89,3717.03,0.821,0.324,0.148,0.672,1.0,none,-6.01,19.05
1,2026-01-02 01:19:00,79,Cruise_Loiter,5226.6,782.74,0.04125,0.003125,0.001562,0.001562,0.00425,13.2,1.114,740.7,737.2,740.2,744.0,741.3,6.8,77.27,79.77,75.75,4.962,0.038626,12847222.06,12847222.06,87.11,43.56,174.22,3745.73,0.782,0.281,0.121,0.655,1.0,none,-0.18,20.0
1,2026-01-02 01:20:00,80,Cruise_Loiter,5181.2,782.74,0.04102,0.003107,0.001554,0.001554,0.00423,13.2,1.114,740.7,742.8,739.0,744.2,736.7,7.5,82.8,86.36,75.73,4.935,0.038658,12766160.18,12766160.18,86.35,43.18,172.71,3713.21,0.831,0.311,0.132,0.694,1.0,none,5.53,23.23
1,2026-01-02 01:21:00,81,Cruise_Loiter,5226.8,782.74,0.04107,0.003111,0.001556,0.001556,0.00424,13.2,1.114,740.7,741.1,737.3,741.0,743.3,6.0,86.42,88.34,75.89,4.943,0.038406,12869724.76,12869724.76,87.11,43.56,174.23,3745.84,0.809,0.311,0.109,0.665,1.0,none,3.62,23.88
1,2026-01-02 01:22:00,82,Cruise_Loiter,5192.8,782.74,0.04077,0.003089,0.001544,0.001544,0.00421,13.2,1.114,740.7,738.4,736.2,745.8,742.4,9.6,81.23,83.52,75.84,4.927,0.038482,12803762.43,12803762.43,86.55,43.27,173.09,3721.53,0.819,0.308,0.12,0.688,1.0,none,-5.19,22.2
1,2026-01-02 01:23:00,83,Cruise_Loiter,5155.3,782.74,0.0406,0.003076,0.001538,0.001538,0.00419,13.2,1.114,740.7,734.9,749.6,744.6,733.6,16.0,78.43,80.87,75.69,4.923,0.038721,12715448.53,12715448.53,85.92,42.96,171.84,3694.65,0.829,0.308,0.122,0.699,1.0,none,-2.8,30.7
1,2026-01-02 01:24:00,84,Cruise_Loiter,5178.8,782.74,0.04081,0.003091,0.001546,0.001546,0.00421,13.2,1.114,740.7,743.8,740.2,740.9,737.8,6.1,82.61,84.75,75.7,4.936,0.038691,12758671.47,12758671.47,86.31,43.16,172.63,3711.46,0.804,0.279,0.137,0.671,1.0,none,4.18,26.09
1,2026-01-02 01:25:00,85,Cruise_Loiter,5171.3,782.74,0.04069,0.003083,0.001541,0.001541,0.0042,13.2,1.114,740.7,744.3,738.7,737.1,742.7,7.2,83.33,85.73,75.74,4.926,0.038634,12751550.89,12751550.89,86.19,43.09,172.38,3706.1,0.811,0.318,0.134,0.678,1.0,none,0.72,27.0
1,2026-01-02 01:26:00,86,Cruise_Loiter,5181.7,782.74,0.04089,0.003098,0.001549,0.001549,0.00421,13.2,1.114,740.7,746.7,738.9,738.8,738.3,8.5,86.03,89.56,75.84,4.92,0.03848,12785000.33,12785000.33,86.36,43.18,172.72,3713.59,0.782,0.305,0.121,0.645,1.0,none,2.7,13.9
1,2026-01-02 01:27:00,87,Cruise_Loiter,5185.9,782.74,0.04076,0.003088,0.001544,0.001544,0.0042,13.2,1.114,740.7,741.4,743.1,735.7,742.5,7.3,82.06,84.64,75.82,4.926,0.038518,12788329.89,12788329.89,86.43,43.22,172.86,3716.58,0.788,0.307,0.13,0.652,1.0,none,-3.97,12.03
1,2026-01-02 01:28:00,88,Cruise_Loiter,5194.9,782.74,0.04079,0.00309,0.001545,0.001545,0.00421,13.2,1.114,740.7,747.0,736.9,741.6,737.2,10.2,83.68,85.24,75.88,4.922,0.038414,12814213.61,12814213.61,86.58,43.29,173.16,3723.0,0.853,0.332,0.139,0.718,1.0,none,1.62,8.73
1,2026-01-02 01:29:00,89,Cruise_Loiter,5174.9,782.74,0.04057,0.003074,0.001537,0.001537,0.00419,13.2,1.114,740.7,739.2,735.7,744.6,743.2,8.9,81.67,82.99,75.88,4.91,0.03842,12779403.32,12779403.32,86.25,43.12,172.5,3708.71,0.871,0.346,0.143,0.725,1.0,none,-2.01,9.3
1,2026-01-02 01:30:00,90,Cruise_Loiter,5223.9,782.74,0.04112,0.003115,0.001558,0.001558,0.00424,13.2,1.114,740.7,735.6,736.0,744.7,746.4,10.8,78.82,81.2,75.74,4.962,0.038637,12841466.03,12841466.03,87.07,43.53,174.13,3743.8,0.831,0.319,0.13,0.697,1.0,none,-2.85,19.11
1,2026-01-02 01:31:00,91,Cruise_Loiter,5230.7,782.74,0.04116,0.003119,0.001559,0.001559,0.00425,13.2,1.114,740.7,739.6,743.7,738.4,741.0,5.3,80.63,82.42,75.69,4.973,0.03871,12845754.45,12845754.45,87.18,43.59,174.36,3748.64,0.851,0.337,0.139,0.7,1.0,none,1.81,24.22
1,2026-01-02 01:32:00,92,Cruise_Loiter,5196.7,782.74,0.04109,0.003113,0.001557,0.001557,0.00423,13.2,1.114,740.7,739.8,741.3,741.1,740.5,1.5,82.82,86.6,75.67,4.953,0.038745,12783988.03,12783988.03,86.61,43.31,173.22,3724.32,0.818,0.299,0.134,0.695,1.0,none,2.19,22.87
1,2026-01-02 01:33:00,93,Cruise_Loiter,5232.4,782.74,0.04113,0.003116,0.001558,0.001558,0.00425,13.2,1.114,740.7,742.9,740.7,743.6,735.6,8.0,79.2,81.32,75.57,4.992,0.038909,12828854.29,12828854.29,87.21,43.6,174.41,3749.86,0.804,0.316,0.14,0.666,1.0,none,-3.62,25.09
1,2026-01-02 01:34:00,94,Cruise_Loiter,5176.1,782.74,0.04079,0.00309,0.001545,0.001545,0.00421,13.2,1.114,740.7,739.3,741.0,744.1,738.4,5.7,82.98,85.34,75.6,4.949,0.038855,12737698.7,12737698.7,86.27,43.13,172.54,3709.54,0.788,0.32,0.129,0.632,1.0,none,3.78,24.65
1,2026-01-02 01:35:00,95,Cruise_Loiter,5169.0,782.74,0.04076,0.003088,0.001544,0.001544,0.0042,13.2,1.114,740.7,735.4,739.0,750.8,737.6,15.4,80.48,83.71,75.51,4.956,0.03899,12712185.01,12712185.01,86.15,43.08,172.3,3704.46,0.823,0.303,0.138,0.687,1.0,none,-2.5,29.71
1,2026-01-02 01:36:00,96,Cruise_Loiter,5164.7,782.74,0.04063,0.003078,0.001539,0.001539,0.00419,13.2,1.114,740.7,742.3,739.9,744.5,736.1,8.5,76.5,78.45,75.33,4.98,0.039287,12675677.49,12675677.49,86.08,43.04,172.16,3701.37,0.785,0.294,0.126,0.648,1.0,none,-3.98,27.8
1,2026-01-02 01:37:00,97,Cruise_Loiter,5199.3,782.74,0.04112,0.003115,0.001558,0.001558,0.00424,13.2,1.114,740.7,743.1,736.7,741.1,741.9,6.4,77.77,80.87,75.16,5.026,0.039548,12709743.09,12709743.09,86.65,43.33,173.31,3726.13,0.821,0.307,0.128,0.683,1.0,none,1.27,28.04
1,2026-01-02 01:38:00,98,Cruise_Loiter,5222.2,782.74,0.04113,0.003116,0.001558,0.001558,0.00425,13.2,1.114,740.7,737.7,740.6,743.0,741.4,5.2,84.14,85.98,75.28,5.025,0.039357,12767442.91,12767442.91,87.04,43.52,174.07,3742.56,0.83,0.308,0.144,0.687,1.0,none,6.37,24.12
1,2026-01-02 01:39:00,99,Cruise_Loiter,5180.7,782.74,0.04064,0.003079,0.001539,0.001539,0.0042,13.2,1.114,740.7,746.1,738.5,736.9,741.2,9.2,83.2,84.8,75.37,4.985,0.039224,12709250.64,12709250.64,86.34,43.17,172.69,3712.82,0.828,0.333,0.108,0.69,1.0,none,-0.94,23.72
1,2026-01-02 01:40:00,100,Cruise_Loiter,5259.4,782.74,0.04133,0.003131,0.001566,0.001566,0.00427,13.2,1.114,740.7,744.2,743.1,740.4,735.0,9.2,80.28,82.35,75.32,5.044,0.039292,12837605.77,12837605.77,87.66,43.83,175.31,3769.23,0.812,0.299,0.141,0.677,1.0,none,-2.92,37.09
1,2026-01-02 01:41:00,101,Cruise_Loiter,5198.5,782.74,0.04096,0.003103,0.001552,0.001552,0.00423,13.2,1.114,740.7,739.9,740.0,742.9,740.0,3.0,81.11,83.57,75.3,5.006,0.039326,12729890.8,12729890.8,86.64,43.32,173.28,3725.59,0.847,0.353,0.13,0.701,1.0,none,0.83,30.31
1,2026-01-02 01:42:00,102,Cruise_Loiter,5192.2,782.74,0.04086,0.003095,0.001548,0.001548,0.00422,13.2,1.114,740.7,743.8,734.4,737.6,746.9,12.5,82.06,84.21,75.33,4.998,0.039287,12722796.74,12722796.74,86.54,43.27,173.07,3721.07,0.787,0.272,0.132,0.66,1.0,none,0.95,31.2
1,2026-01-02 01:43:00,103,Cruise_Loiter,5182.3,782.74,0.04085,0.003094,0.001547,0.001547,0.00421,13.2,1.114,740.7,742.8,738.4,736.7,744.9,8.2,86.87,89.77,75.5,4.967,0.039008,12733189.31,12733189.31,86.37,43.19,172.74,3713.98,0.811,0.295,0.139,0.68,1.0,none,4.81,32.57
1,2026-01-02 01:44:00,104,Cruise_Loiter,5169.7,782.74,0.0407,0.003084,0.001542,0.001542,0.00419,13.2,1.114,740.7,738.8,738.6,745.2,740.1,6.6,84.58,87.95,75.57,4.949,0.038903,12721992.6,12721992.6,86.16,43.08,172.32,3704.98,0.801,0.336,0.13,0.647,1.0,none,-2.29,34.72
1,2026-01-02 01:45:00,105,Cruise_Loiter,5197.0,782.74,0.04082,0.003093,0.001546,0.001546,0.00421,13.2,1.114,740.7,750.0,731.9,737.3,743.5,18.1,79.83,81.96,75.49,4.978,0.03902,12757198.35,12757198.35,86.62,43.31,173.23,3724.53,0.754,0.268,0.132,0.624,1.0,none,-4.75,12.0
1,2026-01-02 01:46:00,106,Cruise_Loiter,5206.1,782.74,0.04094,0.003101,0.001551,0.001551,0.00423,13.2,1.114,740.7,742.1,744.4,737.7,738.5,6.8,82.37,84.05,75.53,4.979,0.038962,12778534.21,12778534.21,86.77,43.38,173.54,3731.05,0.833,0.341,0.142,0.675,1.0,none,2.54,13.99
1,2026-01-02 01:47:00,107,Cruise_Loiter,5206.5,782.74,0.04099,0.003105,0.001553,0.001553,0.00423,13.2,1.114,740.7,741.8,737.0,741.2,742.7,5.7,82.28,84.8,75.54,4.978,0.038953,12780078.09,12780078.09,86.77,43.39,173.55,3731.31,0.865,0.288,0.124,0.745,1.0,none,-0.09,16.01
1,2026-01-02 01:48:00,108,Cruise_Loiter,5177.3,782.74,0.04087,0.003096,0.001548,0.001548,0.00421,13.2,1.114,740.7,739.1,740.2,740.2,743.2,4.1,78.89,82.34,75.39,4.979,0.039185,12707319.76,12707319.76,86.29,43.14,172.58,3710.43,0.868,0.333,0.121,0.735,1.0,none,-3.39,16.92
1,2026-01-02 01:49:00,109,Cruise_Loiter,5153.1,782.74,0.04065,0.00308,0.00154,0.00154,0.00419,13.2,1.114,740.7,735.0,739.2,743.0,745.6,10.5,80.88,83.52,75.35,4.969,0.039248,12659596.1,12659596.1,85.89,42.94,171.77,3693.06,0.779,0.305,0.125,0.645,1.0,none,1.99,22.82
1,2026-01-02 01:50:00,110,Cruise_Loiter,5220.5,782.74,0.04116,0.003118,0.001559,0.001559,0.00424,13.2,1.114,740.7,739.9,739.4,740.7,742.8,3.4,78.94,81.71,75.24,5.03,0.039427,12757810.03,12757810.03,87.01,43.5,174.02,3741.35,0.804,0.315,0.141,0.667,1.0,none,-1.94,27.15
1,2026-01-02 01:51:00,111,Cruise_Loiter,5240.5,782.74,0.0414,0.003136,0.001568,0.001568,0.00427,13.2,1.114,740.7,738.6,751.7,735.4,737.0,16.3,85.58,88.74,75.37,5.025,0.039224,12811749.02,12811749.02,87.34,43.67,174.68,3755.67,0.803,0.323,0.134,0.649,1.0,none,6.64,34.7
1,2026-01-02 01:52:00,112,Cruise_Loiter,5247.7,782.74,0.04124,0.003124,0.001562,0.001562,0.00425,13.2,1.114,740.7,737.1,747.2,736.8,741.6,10.3,81.06,83.53,75.34,5.034,0.039266,12820056.78,12820056.78,87.46,43.73,174.92,3760.84,0.825,0.347,0.124,0.673,1.0,none,-4.52,41.06
1,2026-01-02 01:53:00,113,Cruise_Loiter,5193.2,782.74,0.04096,0.003103,0.001552,0.001552,0.00422,13.2,1.114,740.7,751.2,731.5,742.3,737.8,19.7,84.7,87.66,75.43,4.984,0.039116,12741131.45,12741131.45,86.55,43.28,173.11,3721.76,0.796,0.284,0.142,0.669,1.0,none,3.64,38.65
1,2026-01-02 01:54:00,114,Cruise_Loiter,5235.4,782.74,0.0412,0.003121,0.001561,0.001561,0.00425,13.2,1.114,740.7,737.7,740.1,740.0,744.9,7.1,84.88,87.71,75.53,4.998,0.038961,12828912.19,12828912.19,87.26,43.63,174.51,3752.05,0.806,0.309,0.126,0.659,1.0,none,0.18,21.59
1,2026-01-02 01:55:00,115,Cruise_Loiter,5229.0,782.74,0.04116,0.003118,0.001559,0.001559,0.00424,13.2,1.114,740.7,739.3,745.1,741.3,737.1,8.0,85.51,88.42,75.64,4.978,0.038784,12835491.86,12835491.86,87.15,43.58,174.3,3747.46,0.83,0.31,0.136,0.701,1.0,none,0.63,21.24
1,2026-01-02 01:56:00,116,Cruise_Loiter,5201.1,782.74,0.04083,0.003093,0.001547,0.001547,0.00421,13.2,1.114,740.7,732.2,751.8,735.0,743.6,19.6,84.18,86.29,75.73,4.948,0.038659,12800185.63,12800185.63,86.69,43.34,173.37,3727.46,0.809,0.329,0.14,0.663,1.0,none,-1.33,23.2
1,2026-01-02 01:57:00,117,Cruise_Loiter,5214.0,782.74,0.04095,0.003103,0.001551,0.001551,0.00423,13.2,1.114,740.7,741.7,732.7,744.0,744.4,11.7,85.94,88.0,75.87,4.937,0.03844,12844285.48,12844285.48,86.9,43.45,173.8,3736.68,0.817,0.32,0.14,0.679,1.0,none,1.76,17.89
1,2026-01-02 01:58:00,118,Cruise_Loiter,5203.6,782.74,0.04082,0.003093,0.001546,0.001546,0.00421,13.2,1.114,740.7,739.8,735.4,743.6,743.9,8.5,84.11,86.05,75.93,4.921,0.038336,12837090.16,12837090.16,86.73,43.36,173.45,3729.22,0.816,0.293,0.132,0.68,1.0,none,-1.83,15.19
1,2026-01-02 01:59:00,119,Cruise_Loiter,5163.0,782.74,0.04066,0.003081,0.00154,0.00154,0.00419,13.2,1.114,740.7,748.7,734.6,751.8,727.6,24.2,84.16,87.16,75.97,4.89,0.038284,12772799.58,12772799.58,86.05,43.02,172.1,3700.14,0.788,0.3,0.139,0.647,1.0,none,0.05,24.48
1,2026-01-02 02:00:00,120,Cruise_Loiter,5222.4,782.74,0.04114,0.003117,0.001558,0.001558,0.00424,13.2,1.114,740.7,741.1,730.3,742.8,748.5,18.3,82.15,85.25,75.92,4.935,0.038354,12867632.15,12867632.15,87.04,43.52,174.08,3742.76,0.843,0.33,0.154,0.695,1.0,none,-2.01,22.79
1,2026-01-02 02:01:00,121,Cruise_Loiter,5198.6,782.74,0.04091,0.003099,0.00155,0.00155,0.00422,13.2,1.114,740.7,744.3,742.7,737.2,738.4,7.1,82.16,84.49,75.9,4.922,0.038383,12823818.17,12823818.17,86.64,43.32,173.29,3725.69,0.845,0.294,0.137,0.727,1.0,none,0.01,22.81
1,2026-01-02 02:02:00,122,Cruise_Loiter,5197.8,782.74,0.04104,0.003109,0.001554,0.001554,0.00423,13.2,1.114,740.7,734.7,737.4,747.5,743.1,12.8,77.51,80.99,75.68,4.952,0.038728,12787616.57,12787616.57,86.63,43.32,173.26,3725.12,0.803,0.31,0.13,0.668,1.0,none,-4.65,21.49
1,2026-01-02 02:03:00,123,Cruise_Loiter,5203.2,782.74,0.04108,0.003112,0.001556,0.001556,0.00424,13.2,1.114,740.7,739.9,740.2,739.0,743.6,4.5,81.73,84.44,75.65,4.96,0.038775,12792149.49,12792149.49,86.72,43.36,173.44,3728.96,0.842,0.302,0.124,0.706,1.0,none,4.22,21.46
1,2026-01-02 02:04:00,124,Cruise_Loiter,5150.8,782.74,0.04071,0.003084,0.001542,0.001542,0.00419,13.2,1.114,740.7,737.9,741.1,730.9,752.9,22.0,81.83,85.6,75.59,4.933,0.038862,12693511.38,12693511.38,85.85,42.92,171.69,3691.39,0.791,0.28,0.133,0.657,1.0,none,0.1,26.42
1,2026-01-02 02:05:00,125,Cruise_Loiter,5205.9,782.74,0.04097,0.003104,0.001552,0.001552,0.00423,13.2,1.114,740.7,739.2,742.0,737.8,743.7,5.9,83.36,85.65,75.64,4.963,0.038787,12795617.98,12795617.98,86.77,43.38,173.53,3730.92,0.851,0.326,0.131,0.725,1.0,none,1.53,22.86
1,2026-01-02 02:06:00,126,Cruise_Loiter,5158.4,782.74,0.04065,0.00308,0.00154,0.00154,0.00419,13.2,1.114,740.7,748.5,737.3,736.6,740.3,11.9,83.27,86.34,75.66,4.929,0.038759,12716922.31,12716922.31,85.97,42.99,171.95,3696.85,0.82,0.319,0.123,0.67,1.0,none,-0.09,26.43
1,2026-01-02 02:07:00,127,Cruise_Loiter,5206.0,782.74,0.04091,0.0031,0.00155,0.00155,0.00422,13.2,1.114,740.7,739.5,742.1,733.8,747.4,13.6,86.53,88.62,75.83,4.938,0.0385,12824560.25,12824560.25,86.77,43.38,173.53,3730.98,0.802,0.293,0.139,0.664,1.0,none,3.26,27.78
1,2026-01-02 02:08:00,128,Cruise_Loiter,5220.5,782.74,0.04093,0.003101,0.001551,0.001551,0.00423,13.2,1.114,740.7,733.3,743.3,735.6,750.6,17.3,85.14,87.01,75.94,4.932,0.03833,12866678.89,12866678.89,87.01,43.5,174.02,3741.35,0.854,0.317,0.14,0.709,1.0,none,-1.39,31.46
1,2026-01-02 02:09:00,129,Cruise_Loiter,5223.3,782.74,0.04116,0.003118,0.001559,0.001559,0.00424,13.2,1.114,740.7,740.3,745.1,744.5,732.8,12.3,83.22,86.56,75.93,4.935,0.038347,12869773.54,12869773.54,87.06,43.53,174.11,3743.38,0.802,0.285,0.142,0.678,1.0,none,-1.92,26.1
1,2026-01-02 02:10:00,130,Cruise_Loiter,5203.3,782.74,0.04092,0.0031,0.00155,0.00155,0.00422,13.2,1.114,740.7,740.2,740.9,742.2,739.4,2.7,87.6,89.95,76.11,4.898,0.038072,12863696.1,12863696.1,86.72,43.36,173.44,3729.03,0.82,0.301,0.157,0.681,1.0,none,4.38,26.05
1,2026-01-02 02:11:00,131,Cruise_Loiter,5133.0,782.74,0.04041,0.003062,0.001531,0.001531,0.00416,13.2,1.114,740.7,729.2,739.8,751.5,742.2,22.4,80.67,84.16,75.99,4.868,0.038256,12724124.9,12724124.9,85.55,42.77,171.1,3678.64,0.861,0.358,0.115,0.712,1.0,none,-6.93,36.95
1,2026-01-02 02:12:00,132,Cruise_Loiter,5185.0,782.74,0.0409,0.003099,0.001549,0.001549,0.00422,13.2,1.114,740.7,739.6,740.8,733.9,748.5,14.5,83.11,86.05,75.98,4.903,0.038266,12812250.53,12812250.53,86.42,43.21,172.83,3715.88,0.875,0.352,0.116,0.724,1.0,none,2.44,36.89
1,2026-01-02 02:13:00,133,Cruise_Loiter,5190.6,782.74,0.04092,0.0031,0.00155,0.00155,0.00422,13.2,1.114,740.7,760.2,735.6,740.9,726.0,34.2,81.37,84.53,75.9,4.917,0.038384,12809996.97,12809996.97,86.51,43.26,173.02,3719.96,0.856,0.32,0.129,0.72,1.0,none,-1.74,33.6
1,2026-01-02 02:14:00,134,Cruise_Loiter,5244.0,782.74,0.04127,0.003127,0.001563,0.001563,0.00426,13.2,1.114,740.7,740.4,743.9,742.3,736.2,7.7,83.16,85.44,75.92,4.949,0.038352,12904774.81,12904774.81,87.4,43.7,174.8,3758.22,0.825,0.281,0.151,0.694,1.0,none,1.79,39.88
1,2026-01-02 02:15:00,135,Cruise_Loiter,5177.3,782.74,0.04081,0.003092,0.001546,0.001546,0.00421,13.2,1.114,740.7,744.5,743.5,738.0,736.7,7.8,82.35,85.46,75.89,4.91,0.038407,12784707.3,12784707.3,86.29,43.14,172.58,3710.37,0.868,0.286,0.132,0.745,1.0,none,-0.81,39.59
1,2026-01-02 02:16:00,136,Cruise_Loiter,5217.3,782.74,0.04123,0.003123,0.001562,0.001562,0.00425,13.2,1.114,740.7,741.1,745.5,733.5,742.6,12.0,85.42,89.24,75.95,4.929,0.038318,12862542.3,12862542.3,86.96,43.48,173.91,3739.09,0.84,0.314,0.135,0.705,1.0,none,3.07,27.49
1,2026-01-02 02:17:00,137,Cruise_Loiter,5210.2,782.74,0.04097,0.003104,0.001552,0.001552,0.00423,13.2,1.114,740.7,737.3,747.4,746.6,731.4,16.0,84.09,86.75,75.99,4.918,0.038256,12856641.3,12856641.3,86.84,43.42,173.67,3733.98,0.842,0.316,0.141,0.712,1.0,none,-1.33,25.65
1,2026-01-02 02:18:00,138,Cruise_Loiter,5192.6,782.74,0.04092,0.0031,0.00155,0.00155,0.00422,13.2,1.114,740.7,745.0,724.1,752.7,741.0,28.6,82.85,86.0,75.96,4.91,0.03829,12822973.8,12822973.8,86.54,43.27,173.09,3721.4,0.804,0.328,0.151,0.648,1.0,none,-1.24,25.33
1,2026-01-02 02:19:00,139,Cruise_Loiter,5227.4,782.74,0.04116,0.003118,0.001559,0.001559,0.00425,13.2,1.114,740.7,741.1,739.0,739.7,742.9,4.0,82.04,84.73,75.93,4.938,0.038347,12876745.55,12876745.55,87.12,43.56,174.25,3746.28,0.834,0.315,0.122,0.703,1.0,none,-0.81,20.01
1,2026-01-02 02:20:00,140,Cruise_Loiter,5192.9,782.74,0.0408,0.003091,0.001546,0.001546,0.00421,13.2,1.114,740.7,743.0,747.8,731.3,740.6,16.6,83.85,85.66,75.99,4.907,0.038257,12826795.77,12826795.77,86.55,43.27,173.1,3721.56,0.874,0.353,0.131,0.732,1.0,none,1.81,15.27
1,2026-01-02 02:21:00,141,Cruise_Loiter,5178.6,782.74,0.04076,0.003088,0.001544,0.001544,0.0042,13.2,1.114,740.7,749.1,735.8,743.7,734.2,14.8,87.22,89.92,76.14,4.877,0.038026,12826049.9,12826049.9,86.31,43.15,172.62,3711.31,0.776,0.308,0.128,0.64,1.0,none,3.37,18.82
1,2026-01-02 02:22:00,142,Cruise_Loiter,5194.5,782.74,0.04086,0.003095,0.001548,0.001548,0.00421,13.2,1.114,740.7,739.8,745.0,737.8,740.1,7.2,83.59,86.66,76.13,4.888,0.038031,12852973.67,12852973.67,86.58,43.29,173.15,3722.75,0.82,0.301,0.14,0.688,1.0,none,-3.63,18.06
1,2026-01-02 02:23:00,143,Cruise_Loiter,5181.6,782.74,0.04079,0.00309,0.001545,0.001545,0.00421,13.2,1.114,740.7,745.7,740.3,730.6,746.3,15.7,81.76,84.5,76.07,4.888,0.038122,12821398.78,12821398.78,86.36,43.18,172.72,3713.49,0.785,0.284,0.128,0.658,1.0,none,-1.83,19.38
1,2026-01-02 02:24:00,144,Cruise_Loiter,5196.8,782.74,0.04087,0.003096,0.001548,0.001548,0.00422,13.2,1.114,740.7,740.1,742.6,736.9,743.1,6.3,81.2,83.25,76.02,4.905,0.038207,12838624.53,12838624.53,86.61,43.31,173.23,3724.36,0.817,0.315,0.135,0.681,1.0,none,-0.56,8.2
1,2026-01-02 02:25:00,145,Cruise_Loiter,5225.0,782.74,0.04103,0.003109,0.001554,0.001554,0.00424,13.2,1.114,740.7,739.5,736.2,746.3,740.8,10.1,80.25,81.71,75.95,4.933,0.038313,12876189.04,12876189.04,87.08,43.54,174.17,3744.61,0.809,0.302,0.144,0.682,1.0,none,-0.95,18.38
1,2026-01-02 02:26:00,146,Cruise_Loiter,5230.1,782.74,0.04119,0.003121,0.00156,0.00156,0.00425,13.2,1.114,740.7,741.8,743.0,737.1,740.9,5.9,81.97,84.28,75.92,4.94,0.038355,12880669.84,12880669.84,87.17,43.58,174.34,3748.24,0.791,0.326,0.137,0.643,1.0,none,1.72,20.94
1,2026-01-02 02:27:00,147,Cruise_Loiter,5189.3,782.74,0.04091,0.003099,0.00155,0.00155,0.00422,13.2,1.114,740.7,744.1,741.6,737.9,739.2,6.2,79.92,82.87,75.8,4.93,0.038539,12791901.04,12791901.04,86.49,43.24,172.98,3718.97,0.844,0.334,0.161,0.704,1.0,none,-2.05,21.74
1,2026-01-02 02:28:00,148,Cruise_Loiter,5187.4,782.74,0.04091,0.003099,0.001549,0.001549,0.00422,13.2,1.114,740.7,739.1,737.7,740.5,745.5,7.9,83.04,85.72,75.81,4.927,0.038522,12790493.25,12790493.25,86.46,43.23,172.91,3717.66,0.881,0.328,0.137,0.744,1.0,none,3.12,20.32
1,2026-01-02 02:29:00,149,Cruise_Loiter,5237.7,782.74,0.04123,0.003123,0.001562,0.001562,0.00425,13.2,1.114,740.7,743.1,737.7,746.1,735.7,10.4,83.28,85.88,75.83,4.957,0.038489,12879972.99,12879972.99,87.29,43.65,174.59,3753.65,0.816,0.323,0.133,0.671,1.0,none,0.24,23.77
1,2026-01-02 02:30:00,150,Cruise_Loiter,5223.8,782.74,0.04108,0.003112,0.001556,0.001556,0.00424,13.2,1.114,740.7,738.5,733.5,745.9,744.8,12.5,87.72,90.06,76.03,4.922,0.038196,12886132.76,12886132.76,87.06,43.53,174.13,3743.72,0.833,0.301,0.147,0.698,1.0,none,4.44,23.63
1,2026-01-02 02:31:00,151,Cruise_Loiter,5192.7,782.74,0.0408,0.003091,0.001545,0.001545,0.00421,13.2,1.114,740.7,742.8,735.6,743.9,740.4,8.3,88.86,91.63,76.23,4.874,0.037881,12865374.83,12865374.83,86.54,43.27,173.09,3721.43,0.816,0.308,0.141,0.678,1.0,none,1.14,23.04
1,2026-01-02 02:32:00,152,Cruise_Loiter,5170.3,782.74,0.04067,0.003081,0.00154,0.00154,0.00419,13.2,1.114,740.7,736.1,741.2,733.8,751.6,17.7,90.68,94.05,76.47,4.827,0.037519,12865215.9,12865215.9,86.17,43.09,172.34,3705.39,0.821,0.316,0.131,0.681,1.0,none,1.82,27.63
1,2026-01-02 02:33:00,153,Cruise_Loiter,5225.0,782.74,0.04088,0.003097,0.001548,0.001548,0.00422,13.2,1.114,740.7,734.9,741.7,742.7,743.4,8.5,86.22,88.02,76.58,4.848,0.037357,12976404.22,12976404.22,87.08,43.54,174.17,3744.61,0.787,0.291,0.144,0.656,1.0,none,-4.46,27.65
