mission_id,timestamp,elapsed_min,mission_phase,RPM,MAP_hPa,m_dot_a_kg_s,m_dot_f_kg_s,Q_fuel_L_s,AFR_actual,phi_equivalence_ratio,EGT_avg_C,EGT_cyl1_C,EGT_cyl2_C,EGT_cyl3_C,EGT_cyl4_C,Delta_EGT_cross_C,CHT_C,Delta_CHT_ambient_C,Oil_Temp_C,Oil_Pressure_bar,Oil_Viscosity_Pa_s,Ratio_Lube,Vib_f0_Hz,Vib_fcam_Hz,Vib_ffire_Hz,Vib_fgear_Hz,Health_Index,injected_fault_type,Rate_of_Rise_CHT_C_per_min,Delta_EGT_cross_roll3,P_oil_expected_bar,P_oil_residual_ratio,Health_Index_deficit,Physics_Rule_Active,Physics_Fault_Type,Physics_Diagnostic_Msg,AE_Recon_Error,AE_Anomaly_Alert,AE_Top_Sensor,Anomaly_Detected,Classified_Fault_Type
1,2026-01-02 01:12:00,72,Cruise_Loiter,5246.2,782.74,0.04284,0.003246,0.00443,13.2,1.114,740.7,734.3,750.8,747.8,729.9,20.9,88.13,91.06,77.7,4.717,0.035754,13192787.96,87.44,43.72,174.87,3759.79,1.0,none,1.34,14.27,4.717,1.0,0.0,False,none,,0.00041,False,P_oil_residual_ratio,False,none
1,2026-01-02 01:13:00,73,Cruise_Loiter,5215.7,782.74,0.04254,0.003223,0.0044,13.2,1.114,740.7,739.8,743.9,735.4,743.5,8.5,88.24,90.82,77.78,4.689,0.035646,13153084.53,86.93,43.46,173.86,3737.89,1.0,none,0.11,13.83,4.689,1.0,0.0,False,none,,0.00034,False,Ratio_Lube,False,none
1,2026-01-02 01:14:00,74,Cruise_Loiter,5285.9,782.74,0.04326,0.003277,0.00447,13.2,1.114,740.7,740.1,742.1,734.9,745.6,10.7,88.16,91.68,77.82,4.726,0.035588,13280251.85,88.1,44.05,176.2,3788.19,1.0,none,-0.08,13.37,4.726,1.0,0.0,False,none,,0.00074,False,Ratio_Lube,False,none
1,2026-01-02 01:15:00,75,Cruise_Loiter,5177.2,782.74,0.04218,0.003196,0.00437,13.2,1.114,740.7,743.1,741.0,736.0,742.7,7.1,85.81,88.09,77.81,4.661,0.035602,13092254.16,86.29,43.14,172.57,3710.31,1.0,none,-2.35,8.77,4.661,1.0,0.0,False,none,,0.00028,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 01:16:00,76,Cruise_Loiter,5199.4,782.74,0.0425,0.00322,0.0044,13.2,1.114,740.7,734.9,742.7,738.7,746.5,11.6,88.31,91.5,77.87,4.668,0.035526,13139326.05,86.66,43.33,173.31,3726.22,1.0,none,2.5,9.8,4.668,1.0,0.0,False,none,,0.00028,False,Oil_Pressure_bar,False,none
1,2026-01-02 01:17:00,77,Cruise_Loiter,5184.5,782.74,0.0423,0.003204,0.00438,13.2,1.114,740.7,740.8,742.1,737.3,742.5,5.2,86.27,88.92,77.86,4.66,0.035536,13112701.15,86.41,43.2,172.82,3715.58,1.0,none,-2.04,7.97,4.66,1.0,0.0,False,none,,0.00025,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 01:18:00,78,Cruise_Loiter,5194.8,782.74,0.04218,0.003196,0.00437,13.2,1.114,740.7,741.1,742.5,743.3,735.8,7.5,80.28,81.58,77.67,4.689,0.035794,13099996.0,86.58,43.29,173.16,3722.96,1.0,none,-5.99,8.1,4.689,1.0,0.0,False,none,,0.00052,False,EGT_avg_C,False,none
1,2026-01-02 01:19:00,79,Cruise_Loiter,5170.3,782.74,0.04216,0.003194,0.00436,13.2,1.114,740.7,738.9,745.2,740.3,738.3,7.0,79.41,81.91,77.43,4.704,0.036132,13018688.87,86.17,43.09,172.34,3705.37,1.0,none,-0.87,6.57,4.704,1.0,0.0,False,none,,0.00045,False,P_oil_residual_ratio,False,none
1,2026-01-02 01:20:00,80,Cruise_Loiter,5178.1,782.74,0.04238,0.003211,0.00438,13.2,1.114,740.7,734.0,744.7,741.0,743.0,10.7,85.43,88.99,77.39,4.713,0.036183,13026148.88,86.3,43.15,172.6,3710.95,1.0,none,6.02,8.4,4.713,1.0,0.0,False,none,,0.00132,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:21:00,81,Cruise_Loiter,5218.2,782.74,0.04246,0.003217,0.0044,13.2,1.114,740.7,737.3,743.9,738.1,743.5,6.7,89.32,91.24,77.55,4.718,0.035961,13120594.07,86.97,43.49,173.94,3739.73,1.0,none,3.89,8.13,4.718,1.0,0.0,False,none,,0.00042,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:22:00,82,Cruise_Loiter,5164.1,782.74,0.04208,0.003188,0.00436,13.2,1.114,740.7,738.2,748.4,740.1,736.1,12.4,83.92,86.21,77.49,4.693,0.036047,13017710.19,86.07,43.03,172.14,3700.91,1.0,none,-5.4,9.93,4.693,1.0,0.0,False,none,,0.00038,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:23:00,83,Cruise_Loiter,5188.4,782.74,0.0423,0.003204,0.00438,13.2,1.114,740.7,731.3,742.0,750.6,738.9,19.4,81.53,83.97,77.34,4.726,0.036259,13035203.84,86.47,43.24,172.95,3718.37,1.0,none,-2.39,12.83,4.726,1.0,0.0,False,none,,0.00023,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:24:00,84,Cruise_Loiter,5195.6,782.74,0.04231,0.003206,0.00438,13.2,1.114,740.7,742.1,744.3,731.7,744.7,13.0,85.79,87.93,77.37,4.728,0.036223,13051661.37,86.59,43.3,173.19,3723.52,1.0,none,4.26,14.93,4.728,1.0,0.0,False,none,,0.00035,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 01:25:00,85,Cruise_Loiter,5180.2,782.74,0.04223,0.003199,0.00437,13.2,1.114,740.7,744.6,741.1,739.5,737.5,7.1,86.56,88.96,77.41,4.713,0.036161,13032349.54,86.34,43.17,172.67,3712.48,1.0,none,0.77,13.17,4.713,1.0,0.0,False,none,,0.00026,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:26:00,86,Cruise_Loiter,5186.2,782.74,0.04244,0.003215,0.00439,13.2,1.114,740.7,752.6,737.9,736.2,736.0,16.5,89.4,92.93,77.52,4.702,0.036004,13060619.48,86.44,43.22,172.87,3716.75,1.0,none,2.84,12.2,4.702,1.0,0.0,False,none,,0.00027,False,Ratio_Lube,False,none
1,2026-01-02 01:27:00,87,Cruise_Loiter,5197.4,782.74,0.04239,0.003212,0.00439,13.2,1.114,740.7,745.2,738.0,740.1,739.4,7.2,85.39,87.97,77.51,4.711,0.036025,13077557.96,86.62,43.31,173.25,3724.81,1.0,none,-4.01,10.27,4.711,1.0,0.0,False,none,,0.00024,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 01:28:00,88,Cruise_Loiter,5235.4,782.74,0.04255,0.003224,0.00441,13.2,1.114,740.7,735.4,744.4,744.9,738.1,9.5,87.25,88.81,77.59,4.724,0.035905,13156450.8,87.26,43.63,174.51,3752.01,1.0,none,1.86,11.07,4.724,1.0,0.0,False,none,,0.00024,False,Ratio_Lube,False,none
1,2026-01-02 01:29:00,89,Cruise_Loiter,5270.0,782.74,0.0428,0.003242,0.00443,13.2,1.114,740.7,741.4,747.8,752.4,721.1,31.3,85.8,87.12,77.63,4.741,0.035858,13221404.54,87.83,43.92,175.67,3776.86,1.0,none,-1.45,16.0,4.741,1.0,0.0,False,none,,0.00034,False,CHT_C,False,none
1,2026-01-02 01:30:00,90,Cruise_Loiter,5224.2,782.74,0.04258,0.003226,0.00441,13.2,1.114,740.7,738.9,745.5,736.9,741.4,8.6,82.11,84.49,77.49,4.73,0.036049,13120739.36,87.07,43.54,174.14,3744.01,1.0,none,-3.69,16.47,4.73,1.0,0.0,False,none,,0.00035,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 01:31:00,91,Cruise_Loiter,5150.7,782.74,0.0419,0.003174,0.00434,13.2,1.114,740.7,742.8,739.9,743.8,736.2,7.6,82.8,84.59,77.41,4.695,0.036166,12981168.41,85.85,42.92,171.69,3691.35,1.0,none,0.69,15.83,4.695,1.0,0.0,False,none,,0.00037,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 01:32:00,92,Cruise_Loiter,5169.5,782.74,0.04234,0.003208,0.00438,13.2,1.114,740.7,737.2,743.6,740.0,742.0,6.4,85.29,89.07,77.36,4.712,0.036232,13005917.49,86.16,43.08,172.32,3704.84,1.0,none,2.49,7.53,4.712,1.0,0.0,False,none,,0.00045,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 01:33:00,93,Cruise_Loiter,5233.7,782.74,0.04262,0.003229,0.00441,13.2,1.114,740.7,740.0,740.3,739.7,742.7,3.0,81.92,84.04,77.24,4.767,0.036398,13097043.65,87.23,43.61,174.46,3750.82,1.0,none,-3.37,5.67,4.767,1.0,0.0,False,none,,0.0004,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:34:00,94,Cruise_Loiter,5224.9,782.74,0.04258,0.003226,0.00441,13.2,1.114,740.7,738.0,740.9,742.4,741.4,4.4,86.37,88.73,77.29,4.756,0.036332,13089429.2,87.08,43.54,174.16,3744.5,1.0,none,4.45,4.6,4.756,1.0,0.0,False,none,,0.00071,False,Health_Index_deficit,False,none
1,2026-01-02 01:35:00,95,Cruise_Loiter,5204.7,782.74,0.04255,0.003223,0.0044,13.2,1.114,740.7,740.0,735.7,745.2,741.8,9.6,84.0,87.23,77.22,4.752,0.036431,13043670.03,86.75,43.37,173.49,3730.06,1.0,none,-2.37,5.67,4.752,1.0,0.0,False,none,,0.0002,False,P_oil_residual_ratio,False,none
1,2026-01-02 01:36:00,96,Cruise_Loiter,5200.2,782.74,0.04232,0.003206,0.00438,13.2,1.114,740.7,742.2,742.2,739.4,738.9,3.3,79.8,81.75,77.04,4.772,0.03669,13006754.21,86.67,43.33,173.34,3726.78,1.0,none,-4.2,5.77,4.772,1.0,0.0,False,none,,0.00151,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:37:00,97,Cruise_Loiter,5242.5,782.74,0.04284,0.003245,0.00443,13.2,1.114,740.7,742.1,738.6,742.9,739.1,4.4,81.14,84.24,76.89,4.819,0.036913,13054795.5,87.38,43.69,174.75,3757.16,1.0,none,1.34,5.77,4.819,1.0,0.0,False,none,,0.00032,False,phi_equivalence_ratio,False,none
1,2026-01-02 01:38:00,98,Cruise_Loiter,5152.9,782.74,0.04192,0.003176,0.00434,13.2,1.114,740.7,734.4,751.0,734.9,742.4,16.6,86.6,88.44,76.98,4.75,0.036776,12916168.46,85.88,42.94,171.76,3692.91,1.0,none,5.46,8.1,4.75,1.0,0.0,False,none,,0.00179,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:39:00,99,Cruise_Loiter,5189.2,782.74,0.04218,0.003196,0.00437,13.2,1.114,740.7,743.0,739.2,738.5,741.9,4.5,86.1,87.7,77.06,4.763,0.036665,12990838.97,86.49,43.24,172.97,3718.95,1.0,none,-0.5,8.5,4.763,1.0,0.0,False,none,,0.00031,False,CHT_C,False,none
1,2026-01-02 01:40:00,100,Cruise_Loiter,5274.0,782.74,0.04294,0.003253,0.00445,13.2,1.114,740.7,740.7,757.4,730.2,734.4,27.2,83.34,85.41,77.01,4.822,0.036727,13129239.41,87.9,43.95,175.8,3779.71,1.0,none,-2.76,16.1,4.822,1.0,0.0,False,none,,0.00032,False,Oil_Viscosity_Pa_s,False,none
1,2026-01-02 01:41:00,101,Cruise_Loiter,5153.6,782.74,0.04202,0.003183,0.00435,13.2,1.114,740.7,739.8,741.4,740.2,741.3,1.7,83.63,86.09,76.97,4.751,0.036788,12916070.08,85.89,42.95,171.79,3693.42,1.0,none,0.29,11.13,4.752,0.9998,0.0,False,none,,0.00717,False,Health_Index_deficit,False,none
1,2026-01-02 01:42:00,102,Cruise_Loiter,5240.6,782.74,0.04268,0.003233,0.00442,13.2,1.114,740.7,744.3,741.5,737.9,738.9,6.4,85.34,87.49,77.0,4.802,0.03674,13070590.53,87.34,43.67,174.69,3755.77,1.0,none,1.71,11.77,4.802,1.0,0.0,False,none,,0.00019,False,P_oil_residual_ratio,False,none
1,2026-01-02 01:43:00,103,Cruise_Loiter,5171.4,782.74,0.04223,0.003199,0.00437,13.2,1.114,740.7,748.0,732.2,739.0,743.5,15.7,90.09,92.99,77.19,4.735,0.036477,12981227.28,86.19,43.09,172.38,3706.16,1.0,none,4.75,7.93,4.735,1.0,0.0,False,none,,0.00101,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:44:00,104,Cruise_Loiter,5248.3,782.74,0.04293,0.003252,0.00444,13.2,1.114,740.7,732.5,741.9,747.6,740.7,15.1,88.68,92.05,77.29,4.77,0.036328,13130061.97,87.47,43.74,174.94,3761.31,1.0,none,-1.41,12.4,4.77,1.0,0.0,False,none,,0.00069,False,Oil_Temp_C,False,none
1,2026-01-02 01:45:00,105,Cruise_Loiter,5167.7,782.74,0.04208,0.003188,0.00436,13.2,1.114,740.7,735.0,741.1,740.0,746.6,11.6,82.88,85.01,77.21,4.73,0.036439,12979125.25,86.13,43.06,172.26,3703.49,1.0,none,-5.8,14.13,4.73,1.0,0.0,False,none,,0.00061,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:46:00,106,Cruise_Loiter,5234.2,782.74,0.04256,0.003224,0.00441,13.2,1.114,740.7,748.5,734.2,738.6,741.4,14.3,85.62,87.3,77.26,4.766,0.03638,13099873.88,87.24,43.62,174.47,3751.15,1.0,none,2.74,13.67,4.766,1.0,0.0,False,none,,0.00051,False,P_oil_residual_ratio,False,none
1,2026-01-02 01:47:00,107,Cruise_Loiter,5214.3,782.74,0.04252,0.003221,0.0044,13.2,1.114,740.7,745.9,743.4,735.5,738.0,10.4,85.49,88.01,77.26,4.752,0.036368,13067170.53,86.9,43.45,173.81,3736.9,1.0,none,-0.13,12.1,4.752,1.0,0.0,False,none,,0.00013,False,P_oil_residual_ratio,False,none
1,2026-01-02 01:48:00,108,Cruise_Loiter,5222.3,782.74,0.04273,0.003237,0.00442,13.2,1.114,740.7,738.1,741.7,743.9,739.0,5.8,82.38,85.83,77.13,4.774,0.036559,13059410.4,87.04,43.52,174.08,3742.68,1.0,none,-3.11,10.17,4.774,1.0,0.0,False,none,,0.00024,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 01:49:00,109,Cruise_Loiter,5201.7,782.74,0.04244,0.003215,0.00439,13.2,1.114,740.7,744.0,740.1,743.2,735.5,8.5,84.51,87.15,77.11,4.764,0.036592,13020283.79,86.69,43.35,173.39,3727.86,1.0,none,2.13,8.23,4.764,1.0,0.0,False,none,,0.00013,False,phi_equivalence_ratio,False,none
1,2026-01-02 01:50:00,110,Cruise_Loiter,5177.4,782.74,0.04226,0.003201,0.00437,13.2,1.114,740.7,740.8,740.2,737.8,743.9,6.1,81.62,84.39,76.98,4.766,0.03678,12957683.02,86.29,43.15,172.58,3710.47,1.0,none,-2.89,6.8,4.766,1.0,0.0,False,none,,0.00028,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:51:00,111,Cruise_Loiter,5211.4,782.74,0.04259,0.003227,0.00441,13.2,1.114,740.7,730.5,740.5,736.4,755.4,24.9,88.28,91.44,77.09,4.773,0.036621,13033771.16,86.86,43.43,173.71,3734.86,1.0,none,6.66,13.17,4.773,1.0,0.0,False,none,,0.00057,False,Oil_Pressure_bar,False,none
1,2026-01-02 01:52:00,112,Cruise_Loiter,5192.9,782.74,0.04234,0.003208,0.00438,13.2,1.114,740.7,737.9,743.2,733.9,747.7,13.8,83.42,85.89,77.03,4.768,0.0367,12993267.54,86.55,43.27,173.1,3721.6,1.0,none,-4.86,14.93,4.768,1.0,0.0,False,none,,0.00049,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:53:00,113,Cruise_Loiter,5198.7,782.74,0.04246,0.003217,0.00439,13.2,1.114,740.7,748.9,738.7,736.4,738.9,12.5,87.59,90.55,77.12,4.761,0.036574,13017211.22,86.64,43.32,173.29,3725.73,1.0,none,4.17,17.07,4.761,1.0,0.0,False,none,,0.00056,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:54:00,114,Cruise_Loiter,5195.1,782.74,0.04241,0.003213,0.00439,13.2,1.114,740.7,742.2,737.1,745.4,738.0,8.3,87.59,90.42,77.21,4.748,0.036452,13024735.09,86.58,43.29,173.17,3723.13,1.0,none,0.0,11.53,4.748,1.0,0.0,False,none,,0.00018,False,Ratio_Lube,False,none
1,2026-01-02 01:55:00,115,Cruise_Loiter,5142.1,782.74,0.04199,0.003181,0.00434,13.2,1.114,740.7,742.2,742.3,735.9,742.3,6.4,87.7,90.61,77.29,4.704,0.036336,12947041.36,85.7,42.85,171.4,3685.19,1.0,none,0.11,9.07,4.704,1.0,0.0,False,none,,0.00026,False,Ratio_Lube,False,none
1,2026-01-02 01:56:00,116,Cruise_Loiter,5219.4,782.74,0.0425,0.00322,0.0044,13.2,1.114,740.7,733.2,742.4,749.9,737.2,16.7,87.15,89.26,77.37,4.743,0.036223,13092534.73,86.99,43.5,173.98,3740.6,1.0,none,-0.55,10.47,4.742,1.0002,0.0,False,none,,0.00139,False,Oil_Temp_C,False,none
1,2026-01-02 01:57:00,117,Cruise_Loiter,5180.8,782.74,0.04218,0.003195,0.00437,13.2,1.114,740.7,740.3,742.7,734.4,745.3,10.9,88.74,90.8,77.5,4.702,0.036034,13047937.3,86.35,43.17,172.69,3712.88,1.0,none,1.59,11.33,4.702,1.0,0.0,False,none,,0.00026,False,Ratio_Lube,False,none
1,2026-01-02 01:58:00,118,Cruise_Loiter,5168.8,782.74,0.04207,0.003187,0.00436,13.2,1.114,740.7,739.6,731.5,746.3,745.4,14.9,86.77,88.71,77.56,4.687,0.035954,13036632.31,86.15,43.07,172.29,3704.3,1.0,none,-1.97,14.17,4.687,1.0,0.0,False,none,,0.00022,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 01:59:00,119,Cruise_Loiter,5182.5,782.74,0.04233,0.003207,0.00438,13.2,1.114,740.7,745.1,744.8,727.9,744.9,17.1,87.36,90.36,77.6,4.69,0.035894,13067070.16,86.37,43.19,172.75,3714.12,1.0,none,0.59,14.3,4.69,1.0,0.0,False,none,,0.00026,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 02:00:00,120,Cruise_Loiter,5251.7,782.74,0.04291,0.003251,0.00444,13.2,1.114,740.7,754.4,733.8,743.2,731.3,23.0,85.6,88.7,77.57,4.736,0.035933,13181243.73,87.53,43.76,175.06,3763.72,1.0,none,-1.76,18.33,4.736,1.0,0.0,False,none,,0.00042,False,P_oil_residual_ratio,False,none
1,2026-01-02 02:01:00,121,Cruise_Loiter,5155.1,782.74,0.04201,0.003183,0.00435,13.2,1.114,740.7,739.7,744.6,738.5,740.0,6.1,84.9,87.23,77.54,4.68,0.035973,13010945.54,85.92,42.96,171.84,3694.48,1.0,none,-0.7,15.4,4.68,1.0,0.0,False,none,,0.00021,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 02:02:00,122,Cruise_Loiter,5269.5,782.74,0.04312,0.003266,0.00446,13.2,1.114,740.7,743.5,746.3,737.3,735.6,10.7,81.06,84.54,77.34,4.777,0.036257,13174509.64,87.83,43.91,175.65,3776.5,1.0,none,-3.84,13.27,4.777,1.0,0.0,False,none,,0.00064,False,Oil_Viscosity_Pa_s,False,none
1,2026-01-02 02:03:00,123,Cruise_Loiter,5180.3,782.74,0.04227,0.003202,0.00437,13.2,1.114,740.7,737.3,740.5,744.8,740.1,7.4,84.68,87.39,77.31,4.725,0.036303,13016158.39,86.34,43.17,172.68,3712.52,1.0,none,3.62,8.07,4.725,1.0,0.0,False,none,,0.00074,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 02:04:00,124,Cruise_Loiter,5230.7,782.74,0.04284,0.003246,0.00443,13.2,1.114,740.7,747.3,735.8,738.0,741.6,11.5,85.7,89.47,77.28,4.76,0.036339,13098607.56,87.18,43.59,174.36,3748.65,1.0,none,1.02,9.87,4.76,1.0,0.0,False,none,,0.00017,False,Oil_Pressure_bar,False,none
1,2026-01-02 02:05:00,125,Cruise_Loiter,5223.9,782.74,0.04257,0.003225,0.00441,13.2,1.114,740.7,732.6,737.8,745.1,747.2,14.5,86.94,89.23,77.35,4.747,0.036244,13097759.11,87.06,43.53,174.13,3743.78,1.0,none,1.24,11.13,4.747,1.0,0.0,False,none,,0.00018,False,Ratio_Lube,False,none
1,2026-01-02 02:06:00,126,Cruise_Loiter,5185.7,782.74,0.04237,0.00321,0.00438,13.2,1.114,740.7,741.1,742.5,730.9,748.3,17.3,86.89,89.96,77.39,4.719,0.036192,13038322.52,86.43,43.21,172.86,3716.45,1.0,none,-0.05,14.43,4.719,1.0,0.0,False,none,,0.00024,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 02:07:00,127,Cruise_Loiter,5220.8,782.74,0.04251,0.00322,0.0044,13.2,1.114,740.7,738.9,743.5,741.8,738.5,5.1,90.12,92.21,77.57,4.718,0.035935,13127960.56,87.01,43.51,174.03,3741.54,1.0,none,3.23,12.3,4.718,1.0,0.0,False,none,,0.00045,False,Ratio_Lube,False,none
1,2026-01-02 02:08:00,128,Cruise_Loiter,5234.3,782.74,0.04259,0.003226,0.00441,13.2,1.114,740.7,739.8,738.4,747.1,737.4,9.6,88.66,90.53,77.69,4.71,0.035763,13171276.11,87.24,43.62,174.48,3751.27,1.0,none,-1.46,10.67,4.71,1.0,0.0,False,none,,0.00059,False,Oil_Temp_C,False,none
1,2026-01-02 02:09:00,129,Cruise_Loiter,5181.2,782.74,0.04237,0.00321,0.00438,13.2,1.114,740.7,741.5,740.2,736.8,744.2,7.3,86.14,89.48,77.67,4.681,0.035793,13076755.75,86.35,43.18,172.71,3713.22,1.0,none,-2.52,7.33,4.681,1.0,0.0,False,none,,0.00027,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 02:10:00,130,Cruise_Loiter,5240.1,782.74,0.04271,0.003235,0.00442,13.2,1.114,740.7,745.7,739.6,741.6,735.8,9.9,91.15,93.5,77.87,4.693,0.035525,13209293.41,87.34,43.67,174.67,3755.42,1.0,none,5.01,8.93,4.693,1.0,0.0,False,none,,0.00062,False,P_oil_residual_ratio,False,none
1,2026-01-02 02:11:00,131,Cruise_Loiter,5156.7,782.74,0.04219,0.003197,0.00436,13.2,1.114,740.7,751.4,735.1,736.9,739.3,16.3,84.2,87.69,77.76,4.655,0.035675,13048486.12,85.94,42.97,171.89,3695.61,1.0,none,-6.95,11.17,4.655,1.0,0.0,False,none,,0.0006,False,Health_Index_deficit,False,none
1,2026-01-02 02:12:00,132,Cruise_Loiter,5196.7,782.74,0.04244,0.003215,0.00439,13.2,1.114,740.7,737.2,740.2,744.0,741.3,6.8,86.51,89.45,77.76,4.679,0.035675,13117106.2,86.61,43.31,173.22,3724.28,1.0,none,2.31,11.0,4.68,0.9998,0.0,False,none,,0.005,False,Ratio_Lube,False,none
1,2026-01-02 02:13:00,133,Cruise_Loiter,5177.5,782.74,0.04232,0.003206,0.00438,13.2,1.114,740.7,739.4,742.1,742.0,739.3,2.8,84.43,87.59,77.68,4.678,0.03579,13070648.0,86.29,43.15,172.58,3710.52,1.0,none,-2.08,8.63,4.678,1.0,0.0,False,none,,0.00024,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 02:14:00,134,Cruise_Loiter,5217.1,782.74,0.04251,0.00322,0.0044,13.2,1.114,740.7,743.5,736.9,745.7,736.6,9.1,85.94,88.22,77.68,4.702,0.035784,13139310.93,86.95,43.48,173.9,3738.92,1.0,none,1.51,6.23,4.702,1.0,0.0,False,none,,0.00014,False,Oil_Pressure_bar,False,none
1,2026-01-02 02:15:00,135,Cruise_Loiter,5120.1,782.74,0.04184,0.00317,0.00433,13.2,1.114,740.7,748.2,736.4,742.2,735.9,12.3,84.75,87.86,77.61,4.65,0.035874,12962524.33,85.34,42.67,170.67,3669.44,1.0,none,-1.19,8.07,4.65,1.0,0.0,False,none,,0.00039,False,Ratio_Lube,False,none
1,2026-01-02 02:16:00,136,Cruise_Loiter,5202.3,782.74,0.04262,0.003229,0.00441,13.2,1.114,740.7,741.3,741.3,736.8,743.3,6.5,88.2,92.02,77.66,4.695,0.035811,13110717.22,86.7,43.35,173.41,3728.29,1.0,none,3.45,9.3,4.695,1.0,0.0,False,none,,0.00025,False,Oil_Pressure_bar,False,none
1,2026-01-02 02:17:00,137,Cruise_Loiter,5192.5,782.74,0.04236,0.003209,0.00438,13.2,1.114,740.7,738.4,736.2,745.8,742.4,9.6,86.95,89.61,77.69,4.685,0.035768,13098999.62,86.54,43.27,173.08,3721.27,1.0,none,-1.25,9.47,4.685,1.0,0.0,False,none,,0.00033,False,Delta_CHT_ambient_C,False,none
1,2026-01-02 02:18:00,138,Cruise_Loiter,5146.4,782.74,0.04206,0.003186,0.00435,13.2,1.114,740.7,736.5,743.2,740.2,742.8,6.7,85.42,88.57,77.65,4.662,0.035826,13013147.6,85.77,42.89,171.55,3688.24,1.0,none,-1.53,7.6,4.662,1.0,0.0,False,none,,0.00021,False,Ratio_Lube,False,none
1,2026-01-02 02:19:00,139,Cruise_Loiter,5146.0,782.74,0.04199,0.003181,0.00435,13.2,1.114,740.7,746.6,736.3,741.9,737.9,10.3,84.08,86.77,77.57,4.671,0.03593,13000442.64,85.77,42.88,171.53,3687.99,1.0,none,-1.34,8.87,4.671,1.0,0.0,False,none,,0.00021,False,P_oil_residual_ratio,False,none
1,2026-01-02 02:20:00,140,Cruise_Loiter,5210.2,782.74,0.04238,0.003211,0.00439,13.2,1.114,740.7,742.9,740.7,740.8,738.4,4.5,86.67,88.48,77.63,4.704,0.035857,13119005.35,86.84,43.42,173.67,3734.01,1.0,none,2.59,7.17,4.704,1.0,0.0,False,none,,0.00029,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 02:21:00,141,Cruise_Loiter,5189.4,782.74,0.04235,0.003208,0.00438,13.2,1.114,740.7,737.1,742.6,741.5,741.5,5.5,90.47,93.17,77.79,4.671,0.035634,13109550.62,86.49,43.25,172.98,3719.09,1.0,none,3.8,6.77,4.671,1.0,0.0,False,none,,0.00095,False,P_oil_residual_ratio,False,none
1,2026-01-02 02:22:00,142,Cruise_Loiter,5160.4,782.74,0.04216,0.003194,0.00436,13.2,1.114,740.7,744.3,738.7,737.1,742.7,7.2,86.5,89.57,77.78,4.654,0.035642,13058824.73,86.01,43.0,172.01,3698.31,1.0,none,-3.97,5.73,4.654,1.0,0.0,False,none,,0.00088,False,Rate_of_Rise_CHT_C_per_min,False,none
1,2026-01-02 02:23:00,143,Cruise_Loiter,5178.1,782.74,0.04226,0.003201,0.00437,13.2,1.114,740.7,738.5,739.5,746.3,738.4,7.9,84.73,87.47,77.72,4.673,0.035726,13079184.35,86.3,43.15,172.6,3710.97,1.0,none,-1.77,6.87,4.673,1.0,0.0,False,none,,0.00018,False,Ratio_Lube,False,none
1,2026-01-02 02:24:00,144,Cruise_Loiter,5235.7,782.74,0.04263,0.003229,0.00441,13.2,1.114,740.7,741.5,741.1,739.5,740.7,2.0,84.53,86.58,77.68,4.713,0.035787,13170946.29,87.26,43.63,174.52,3752.27,1.0,none,-0.2,5.7,4.713,1.0,0.0,False,none,,0.00018,False,Delta_EGT_cross_roll3,False,none
1,2026-01-02 02:25:00,145,Cruise_Loiter,5189.0,782.74,0.04216,0.003194,0.00437,13.2,1.114,740.7,738.9,742.0,739.4,742.4,3.6,82.88,84.34,77.59,4.695,0.035903,13077310.38,86.48,43.24,172.97,3718.8,1.0,none,-1.65,4.5,4.695,1.0,0.0,False,none,,0.00035,False,EGT_avg_C,False,none
